"","Date","Time","State.UnionTerritory","Cured","Deaths","Confirmed","NewCasesInDay","NewDeathsInDay","NewCuredInDay"
"948",2021-06-06,"08:00","Arunachal Pradesh",25237,123,29113,327,1,402
"949",2021-06-07,"08:00","Arunachal Pradesh",25618,125,29336,223,2,381
"950",2021-06-08,"08:00","Arunachal Pradesh",26131,125,29696,360,0,513
"951",2021-06-09,"08:00","Arunachal Pradesh",26569,126,30000,304,1,438
"952",2021-06-10,"08:00","Arunachal Pradesh",26848,128,30247,247,2,279
"953",2021-06-11,"08:00","Arunachal Pradesh",27150,133,30492,245,5,302
"954",2021-06-12,"08:00","Arunachal Pradesh",27438,138,30850,358,5,288
"955",2021-06-13,"08:00","Arunachal Pradesh",27818,143,31148,298,5,380
"956",2021-06-14,"08:00","Arunachal Pradesh",28252,145,31282,134,2,434
"957",2021-06-15,"08:00","Arunachal Pradesh",28608,151,31648,366,6,356
"958",2021-06-16,"08:00","Arunachal Pradesh",28934,155,31938,290,4,326
"959",2021-06-17,"08:00","Arunachal Pradesh",29223,155,32188,250,0,289
"960",2021-06-18,"08:00","Arunachal Pradesh",29612,158,32483,295,3,389
"961",2021-06-19,"08:00","Arunachal Pradesh",29934,159,32692,209,1,322
"962",2021-06-20,"08:00","Arunachal Pradesh",30163,159,32923,231,0,229
"963",2021-06-21,"08:00","Arunachal Pradesh",30407,159,33081,158,0,244
"964",2021-06-22,"08:00","Arunachal Pradesh",30677,159,33375,294,0,270
"965",2021-06-23,"08:00","Arunachal Pradesh",30956,160,33664,289,1,279
"966",2021-06-24,"08:00","Arunachal Pradesh",31189,160,33916,252,0,233
"967",2021-06-25,"08:00","Arunachal Pradesh",31487,162,34214,298,2,298
"968",2021-06-26,"08:00","Arunachal Pradesh",31792,165,34480,266,3,305
"969",2021-06-27,"08:00","Arunachal Pradesh",32054,167,34767,287,2,262
"970",2021-06-28,"08:00","Arunachal Pradesh",32270,167,34932,165,0,216
"971",2021-06-29,"08:00","Arunachal Pradesh",32483,167,35227,295,0,213
"972",2021-06-30,"08:00","Arunachal Pradesh",32716,168,35571,344,1,233
"973",2021-07-01,"08:00","Arunachal Pradesh",32923,172,35857,286,4,207
"974",2021-07-02,"08:00","Arunachal Pradesh",33209,176,36168,311,4,286
"975",2021-07-03,"08:00","Arunachal Pradesh",33432,176,36572,404,0,223
"976",2021-07-04,"08:00","Arunachal Pradesh",33704,176,36937,365,0,272
"977",2021-07-05,"08:00","Arunachal Pradesh",33967,177,37105,168,1,263
"978",2021-07-06,"08:00","Arunachal Pradesh",34234,179,37531,426,2,267
"979",2021-07-07,"08:00","Arunachal Pradesh",34525,181,37879,348,2,291
"980",2021-07-08,"08:00","Arunachal Pradesh",34736,184,38283,404,3,211
"981",2021-07-09,"08:00","Arunachal Pradesh",35037,185,38682,399,1,301
"982",2021-07-10,"08:00","Arunachal Pradesh",35342,186,39085,403,1,305
"983",2021-07-11,"08:00","Arunachal Pradesh",35634,188,39563,478,2,292
"984",2021-07-12,"08:00","Arunachal Pradesh",35910,189,39817,254,1,276
"985",2021-07-13,"08:00","Arunachal Pradesh",36274,191,40383,566,2,364
"986",2021-07-14,"08:00","Arunachal Pradesh",36617,193,40814,431,2,343
"987",2021-07-15,"08:00","Arunachal Pradesh",36903,195,41279,465,2,286
"988",2021-07-16,"08:00","Arunachal Pradesh",37272,197,41646,367,2,369
"989",2021-07-17,"08:00","Arunachal Pradesh",37628,199,42089,443,2,356
"990",2021-07-18,"08:00","Arunachal Pradesh",38040,201,42564,475,2,412
"991",2021-07-19,"08:00","Arunachal Pradesh",38407,202,42820,256,1,367
"992",2021-07-20,"08:00","Arunachal Pradesh",38865,203,43328,508,1,458
"993",2021-07-21,"08:00","Arunachal Pradesh",39269,203,43804,476,0,404
"994",2021-07-22,"08:00","Arunachal Pradesh",39634,204,44222,418,1,365
"995",2021-07-23,"08:00","Arunachal Pradesh",40102,208,44708,486,4,468
"996",2021-07-24,"08:00","Arunachal Pradesh",40619,212,45188,480,4,517
"997",2021-07-25,"08:00","Arunachal Pradesh",41025,213,45703,515,1,406
"998",2021-07-26,"08:00","Arunachal Pradesh",41385,216,45867,164,3,360
"999",2021-07-27,"08:00","Arunachal Pradesh",41820,218,46357,490,2,435
"1000",2021-07-28,"08:00","Arunachal Pradesh",42292,221,46800,443,3,472
"1001",2021-07-29,"08:00","Arunachal Pradesh",42617,224,47142,342,3,325
"1002",2021-07-30,"08:00","Arunachal Pradesh",43000,225,47477,335,1,383
"1003",2021-07-31,"08:00","Arunachal Pradesh",43488,226,47856,379,1,488
"1004",2021-08-01,"08:00","Arunachal Pradesh",43939,229,48122,266,3,451
"1005",2021-08-02,"08:00","Arunachal Pradesh",44354,231,48260,138,2,415
"1006",2021-08-03,"08:00","Arunachal Pradesh",44823,234,48565,305,3,469
"1007",2021-08-04,"08:00","Arunachal Pradesh",45298,234,48884,319,0,475
"1008",2021-08-05,"08:00","Arunachal Pradesh",45630,236,49203,319,2,332
"1009",2021-08-06,"08:00","Arunachal Pradesh",45979,236,49441,238,0,349
"1010",2021-08-07,"08:00","Arunachal Pradesh",46399,237,49668,227,1,420
"1011",2021-08-08,"08:00","Arunachal Pradesh",46803,240,49916,248,3,404
"1012",2021-08-09,"08:00","Arunachal Pradesh",47148,242,50070,154,2,345
"1013",2021-08-10,"08:00","Arunachal Pradesh",47520,246,50372,302,4,372
"1014",2021-08-11,"08:00","Arunachal Pradesh",47821,248,50605,233,2,301
"1015",2020-04-01,"19:30","Assam",0,0,1,1,0,0
"1016",2020-04-02,"18:00","Assam",0,0,5,4,0,0
"1017",2020-04-03,"18:00","Assam",0,0,16,11,0,0
"1018",2020-04-04,"18:00","Assam",0,0,24,8,0,0
"1019",2020-04-05,"18:00","Assam",0,0,26,2,0,0
"1020",2020-04-06,"18:00","Assam",0,0,26,0,0,0
"1021",2020-04-07,"18:00","Assam",0,0,26,0,0,0
"1022",2020-04-08,"17:00","Assam",0,0,27,1,0,0
"1023",2020-04-09,"17:00","Assam",0,0,28,1,0,0
"1024",2020-04-10,"17:00","Assam",0,0,29,1,0,0
"1025",2020-04-11,"17:00","Assam",0,1,29,0,1,0
"1026",2020-04-12,"17:00","Assam",0,1,29,0,0,0
"1027",2020-04-13,"17:00","Assam",0,1,31,2,0,0
"1028",2020-04-14,"17:00","Assam",0,1,31,0,0,0
"1029",2020-04-15,"17:00","Assam",0,1,33,2,0,0
"1030",2020-04-16,"17:00","Assam",5,1,33,0,0,5
"1031",2020-04-17,"17:00","Assam",5,1,35,2,0,0
"1032",2020-04-18,"17:00","Assam",9,1,35,0,0,4
"1033",2020-04-19,"17:00","Assam",12,1,35,0,0,3
"1034",2020-04-20,"17:00","Assam",17,1,35,0,0,5
"1035",2020-04-21,"17:00","Assam",19,1,35,0,0,2
"1036",2020-04-22,"17:00","Assam",19,1,35,0,0,0
"1037",2020-04-23,"17:00","Assam",19,1,35,0,0,0
"1038",2020-04-24,"17:00","Assam",19,1,36,1,0,0
"1039",2020-04-25,"17:00","Assam",19,1,36,0,0,0
"1040",2020-04-26,"17:00","Assam",19,1,36,0,0,0
"1041",2020-04-27,"17:00","Assam",27,1,36,0,0,8
"1042",2020-04-28,"17:00","Assam",27,1,38,2,0,0
"1043",2020-04-29,"17:00","Assam",27,1,38,0,0,0
"1044",2020-04-30,"17:00","Assam",29,1,42,4,0,2
"1045",2020-05-01,"17:00","Assam",29,1,42,0,0,0
"1046",2020-05-02,"17:00","Assam",32,1,43,1,0,3
"1047",2020-05-03,"17:00","Assam",32,1,43,0,0,0
"1048",2020-05-04,"17:00","Assam",32,1,43,0,0,0
"1049",2020-05-05,"17:00","Assam",32,1,43,0,0,0
"1050",2020-05-06,"08:00","Assam",32,1,43,0,0,0
"1051",2020-05-07,"08:00","Assam",32,1,45,2,0,0
"1052",2020-05-08,"08:00","Assam",34,1,54,9,0,2
"1053",2020-05-09,"08:00","Assam",34,1,59,5,0,0
"1054",2020-05-10,"08:00","Assam",34,2,63,4,1,0
"1055",2020-05-11,"08:00","Assam",34,2,63,0,0,0
"1056",2020-05-12,"08:00","Assam",34,2,65,2,0,0
"1057",2020-05-13,"08:00","Assam",39,2,65,0,0,5
"1058",2020-05-14,"08:00","Assam",39,2,80,15,0,0
"1059",2020-05-15,"08:00","Assam",39,2,87,7,0,0
"1060",2020-05-16,"08:00","Assam",41,2,90,3,0,2
"1061",2020-05-17,"08:00","Assam",41,2,92,2,0,0
"1062",2020-05-18,"08:00","Assam",41,2,101,9,0,0
"1063",2020-05-19,"08:00","Assam",41,2,107,6,0,0
"1064",2020-05-20,"08:00","Assam",41,4,142,35,2,0
"1065",2020-05-21,"08:00","Assam",48,4,170,28,0,7
"1066",2020-05-22,"08:00","Assam",54,4,203,33,0,6
"1067",2020-05-23,"08:00","Assam",54,4,259,56,0,0
"1068",2020-05-24,"08:00","Assam",55,4,329,70,0,1
"1069",2020-05-25,"08:00","Assam",55,4,378,49,0,0
"1070",2020-05-26,"08:00","Assam",62,4,526,148,0,7
"1071",2020-05-27,"08:00","Assam",62,4,616,90,0,0
"1072",2020-05-28,"08:00","Assam",87,4,781,165,0,25
"1073",2020-05-29,"08:00","Assam",104,4,856,75,0,17
"1074",2020-05-30,"08:00","Assam",125,4,1024,168,0,21
"1075",2020-05-31,"08:00","Assam",163,4,1185,161,0,38
"1076",2020-06-01,"08:00","Assam",185,4,1272,87,0,22
"1077",2020-06-02,"08:00","Assam",277,4,1390,118,0,92
"1078",2020-06-03,"08:00","Assam",324,4,1513,123,0,47
"1079",2020-06-04,"08:00","Assam",413,4,1672,159,0,89
"1080",2020-06-05,"08:00","Assam",442,4,1988,316,0,29
"1081",2020-06-06,"08:00","Assam",498,4,2153,165,0,56
"1082",2020-06-07,"08:00","Assam",547,4,2397,244,0,49
"1083",2020-06-08,"08:00","Assam",615,4,2565,168,0,68
"1084",2020-06-09,"08:00","Assam",665,4,2776,211,0,50
"1085",2020-06-10,"08:00","Assam",1085,4,2937,161,0,420
"1086",2020-06-11,"08:00","Assam",1249,4,3092,155,0,164
"1087",2020-06-12,"08:00","Assam",1432,6,3319,227,2,183
"1088",2020-06-13,"08:00","Assam",1537,8,3498,179,2,105
"1089",2020-06-14,"08:00","Assam",1584,8,3718,220,0,47
"1090",2020-06-15,"08:00","Assam",1960,8,4049,331,0,376
"1091",2020-06-16,"08:00","Assam",2166,8,4158,109,0,206
"1092",2020-06-17,"08:00","Assam",2166,8,4319,161,0,0
"1093",2020-06-18,"08:00","Assam",2642,8,4605,286,0,476
"1094",2020-06-19,"08:00","Assam",2654,9,4777,172,1,12
"1095",2020-06-20,"08:00","Assam",3039,9,4904,127,0,385
"1096",2020-06-21,"08:00","Assam",3039,9,4904,0,0,0
"1097",2020-06-22,"08:00","Assam",3360,9,5388,484,0,321
"1098",2020-06-23,"08:00","Assam",3521,9,5586,198,0,161
"1099",2020-06-24,"08:00","Assam",3762,9,5831,245,0,241
"1100",2020-06-25,"08:00","Assam",3958,9,6198,367,0,196
"1101",2020-06-26,"08:00","Assam",4033,9,6321,123,0,75
"1102",2020-06-27,"08:00","Assam",4259,9,6607,286,0,226
"1103",2020-06-28,"08:00","Assam",4500,9,6816,209,0,241
"1104",2020-06-29,"08:00","Assam",5088,10,7206,390,1,588
"1105",2020-06-30,"08:00","Assam",5333,11,7752,546,1,245
"1106",2020-07-01,"08:00","Assam",5647,12,8227,475,1,314
"1107",2020-07-02,"08:00","Assam",5851,12,8582,355,0,204
"1108",2020-07-03,"08:00","Assam",6106,12,9013,431,0,255
"1109",2020-07-04,"08:00","Assam",6349,14,9673,660,2,243
"1110",2020-07-05,"08:00","Assam",6657,14,10668,995,0,308
"1111",2020-07-06,"08:00","Assam",7125,14,11388,720,0,468
"1112",2020-07-07,"08:00","Assam",7882,14,12160,772,0,757
"1113",2020-07-08,"08:00","Assam",8329,14,12522,362,0,447
"1114",2020-07-09,"08:00","Assam",8729,16,13336,814,2,400
"1115",2020-07-10,"08:00","Assam",8729,22,14032,696,6,0
"1116",2020-07-11,"08:00","Assam",9147,27,14600,568,5,418
"1117",2020-07-12,"08:00","Assam",9150,35,15536,936,8,3
"1118",2020-07-13,"08:00","Assam",10426,35,16071,535,0,1276
"1119",2020-07-14,"08:00","Assam",10894,36,16806,735,1,468
"1120",2020-07-15,"08:00","Assam",11416,40,17807,1001,4,522
"1121",2020-07-16,"08:00","Assam",12173,46,18666,859,6,757
"1122",2020-07-17,"08:00","Assam",12888,48,19754,1088,2,715
"1123",2020-07-18,"08:00","Assam",14105,51,20646,892,3,1217
"1124",2020-07-19,"08:00","Assam",15165,53,22918,2272,2,1060
"1125",2020-07-20,"08:00","Assam",16023,57,23999,1081,4,858
"1126",2020-07-21,"08:00","Assam",17095,58,25382,1383,1,1072
"1127",2020-07-22,"08:00","Assam",18033,58,25382,0,0,938
"1128",2020-07-23,"08:00","Assam",18033,64,26772,1390,6,0
"1129",2020-07-24,"08:00","Assam",20699,70,28791,2019,6,2666
"1130",2020-07-25,"08:00","Assam",21761,76,29921,1130,6,1062
"1131",2020-07-26,"08:00","Assam",23055,77,31086,1165,1,1294
"1132",2020-07-27,"08:00","Assam",24040,79,32228,1142,2,985
"1133",2020-07-28,"08:00","Assam",25402,86,33576,1348,7,1362
"1134",2020-07-29,"08:00","Assam",26618,88,34947,1371,2,1216
"1135",2020-07-30,"08:00","Assam",27832,92,36295,1348,4,1214
"1136",2020-07-31,"08:00","Assam",29080,94,38407,2112,2,1248
"1137",2020-08-01,"08:00","Assam",30357,98,40269,1862,4,1277
"1138",2020-08-02,"08:00","Assam",31442,101,41726,1457,3,1085
"1139",2020-08-03,"08:00","Assam",32384,105,42904,1178,4,942
"1140",2020-08-04,"08:00","Assam",33428,109,45275,2371,4,1044
"1141",2020-08-05,"08:00","Assam",34421,115,48161,2886,6,993
"1142",2020-08-06,"08:00","Assam",35892,121,50445,2284,6,1471
"1143",2020-08-07,"08:00","Assam",37224,126,52817,2372,5,1332
"1144",2020-08-08,"08:00","Assam",38809,132,55496,2679,6,1585
"1145",2020-08-09,"08:00","Assam",40591,140,57714,2218,8,1782
"1146",2020-08-10,"08:00","Assam",42325,145,58837,1123,5,1734
"1147",2020-08-11,"08:00","Assam",43586,151,61737,2900,6,1261
"1148",2020-08-12,"08:00","Assam",45073,155,64406,2669,4,1487
"1149",2020-08-13,"08:00","Assam",47209,161,68999,4593,6,2136
"1150",2020-08-14,"08:00","Assam",49383,169,71795,2796,8,2174
"1151",2020-08-15,"08:00","Assam",51693,175,74501,2706,6,2310
"1152",2020-08-16,"08:00","Assam",53286,182,75558,1057,7,1593
"1153",2020-08-17,"08:00","Assam",55215,189,76875,1317,7,1929
"1154",2020-08-18,"08:00","Assam",56734,197,79667,2792,8,1519
"1155",2020-08-19,"08:00","Assam",58294,203,82201,2534,6,1560
"1156",2020-08-20,"08:00","Assam",60348,213,84317,2116,10,2054
"1157",2020-08-21,"08:00","Assam",63120,221,86052,1735,8,2772
"1158",2020-08-22,"08:00","Assam",65596,227,87908,1856,6,2476
"1159",2020-08-23,"08:00","Assam",67641,234,89468,1560,7,2045
"1160",2020-08-24,"08:00","Assam",70900,242,90740,1272,8,3259
"1161",2020-08-25,"08:00","Assam",73090,252,92619,1879,10,2190
"1162",2020-08-26,"08:00","Assam",74814,260,94592,1973,8,1724
"1163",2020-08-27,"08:00","Assam",76962,274,96771,2179,14,2148
"1164",2020-08-28,"08:00","Assam",79307,278,98807,2036,4,2345
"1165",2020-08-29,"08:00","Assam",81070,286,101367,2560,8,1763
"1166",2020-08-30,"08:00","Assam",82510,289,103794,2427,3,1440
"1167",2020-08-31,"08:00","Assam",83927,296,105774,1980,7,1417
"1168",2020-09-01,"08:00","Assam",85461,306,109040,3266,10,1534
"1169",2020-09-02,"08:00","Assam",86895,315,111724,2684,9,1434
"1170",2020-09-03,"08:00","Assam",88729,323,115279,3555,8,1834
"1171",2020-09-04,"08:00","Assam",90700,330,118333,3054,7,1971
"1172",2020-09-05,"08:00","Assam",92720,345,121224,2891,15,2020
"1173",2020-09-06,"08:00","Assam",95063,352,123922,2698,7,2343
"1174",2020-09-07,"08:00","Assam",96826,360,125459,1537,8,1763
"1175",2020-09-08,"08:00","Assam",99076,370,128244,2785,10,2250
"1176",2020-09-09,"08:00","Assam",101239,378,130823,2579,8,2163
"1177",2020-09-10,"08:00","Assam",103504,396,133066,2243,18,2265
"1178",2020-09-11,"08:00","Assam",105701,414,135805,2739,18,2197
"1179",2020-09-12,"08:00","Assam",108329,430,138339,2534,16,2628
"1180",2020-09-13,"08:00","Assam",110885,453,140471,2132,23,2556
"1181",2020-09-14,"08:00","Assam",113133,469,141763,1292,16,2248
"1182",2020-09-15,"08:00","Assam",115054,482,144166,2403,13,1921
"1183",2020-09-16,"08:00","Assam",116903,492,146575,2409,10,1849
"1184",2020-09-17,"08:00","Assam",119367,511,148969,2394,19,2464
"1185",2020-09-18,"08:00","Assam",121613,528,150349,1380,17,2246
"1186",2020-09-19,"08:00","Assam",123687,540,152858,2509,12,2074
"1187",2020-09-20,"08:00","Assam",125543,548,155453,2595,8,1856
"1188",2020-09-21,"08:00","Assam",127338,562,156680,1227,14,1795
"1189",2020-09-22,"08:00","Assam",129133,578,159320,2640,16,1795
"1190",2020-09-23,"08:00","Assam",130950,586,161393,2073,8,1817
"1191",2020-09-24,"08:00","Assam",132712,597,163491,2098,11,1762
"1192",2020-09-25,"08:00","Assam",135144,608,165582,2091,11,2432
"1193",2020-09-26,"08:00","Assam",136715,625,167374,1792,17,1571
"1194",2020-09-27,"08:00","Assam",138310,638,169110,1736,13,1595
"1195",2020-09-28,"08:00","Assam",139980,655,169985,875,17,1670
"1196",2020-09-29,"08:00","Assam",142300,667,173629,3644,12,2320
"1197",2020-09-30,"08:00","Assam",144002,680,177221,3592,13,1702
"1198",2020-10-01,"08:00","Assam",145618,697,180811,3590,17,1616
"1199",2020-10-02,"08:00","Assam",147522,711,182396,1585,14,1904
"1200",2020-10-03,"08:00","Assam",148963,721,183812,1416,10,1441
"1201",2020-10-04,"08:00","Assam",150776,735,185444,1632,14,1813
"1202",2020-10-05,"08:00","Assam",152127,749,186200,756,14,1351
"1203",2020-10-06,"08:00","Assam",153491,760,187718,1518,11,1364
"1204",2020-10-07,"08:00","Assam",155077,778,188902,1184,18,1586
"1205",2020-10-08,"08:00","Assam",157638,785,190209,1307,7,2561
"1206",2020-10-09,"08:00","Assam",159836,794,191397,1188,9,2198
"1207",2020-10-10,"08:00","Assam",161904,802,192416,1019,8,2068
"1208",2020-10-11,"08:00","Assam",163355,811,193387,971,9,1451
"1209",2020-10-12,"08:00","Assam",164582,816,193783,396,5,1227
"1210",2020-10-13,"08:00","Assam",166039,826,195304,1521,10,1457
"1211",2020-10-14,"08:00","Assam",167059,830,196786,1482,4,1020
"1212",2020-10-15,"08:00","Assam",168072,834,198213,1427,4,1013
"1213",2020-10-16,"08:00","Assam",169335,843,198982,769,9,1263
"1214",2020-10-17,"08:00","Assam",170265,853,199749,767,10,930
"1215",2020-10-18,"08:00","Assam",171084,865,200391,642,12,819
"1216",2020-10-19,"08:00","Assam",171683,868,200709,318,3,599
"1217",2020-10-20,"08:00","Assam",173213,875,201407,698,7,1530
"1218",2020-10-21,"08:00","Assam",174414,884,202073,666,9,1201
"1219",2020-10-22,"08:00","Assam",176078,889,202774,701,5,1664
"1220",2020-10-23,"08:00","Assam",177662,896,203282,508,7,1584
"1221",2020-10-24,"08:00","Assam",179846,900,203709,427,4,2184
"1222",2020-10-25,"08:00","Assam",182794,902,203967,258,2,2948
"1223",2020-10-26,"08:00","Assam",185755,906,204171,204,4,2961
"1224",2020-10-27,"08:00","Assam",188587,908,204386,215,2,2832
"1225",2020-10-28,"08:00","Assam",191030,914,204789,403,6,2443
"1226",2020-10-29,"08:00","Assam",192517,917,205237,448,3,1487
"1227",2020-10-30,"08:00","Assam",193574,923,205635,398,6,1057
"1228",2020-10-31,"08:00","Assam",194668,926,206015,380,3,1094
"1229",2020-11-01,"08:00","Assam",196054,930,206351,336,4,1386
"1230",2020-11-02,"08:00","Assam",196784,931,206517,166,1,730
"1231",2020-11-03,"08:00","Assam",197569,932,206982,465,1,785
"1232",2020-11-04,"08:00","Assam",198042,934,207361,379,2,473
"1233",2020-11-05,"08:00","Assam",198697,934,207741,380,0,655
"1234",2020-11-06,"08:00","Assam",199458,934,208054,313,0,761
"1235",2020-11-07,"08:00","Assam",200384,938,208389,335,4,926
"1236",2020-11-08,"08:00","Assam",200939,940,208637,248,2,555
"1237",2020-11-09,"08:00","Assam",201334,943,208789,152,3,395
"1238",2020-11-10,"08:00","Assam",201842,947,209117,328,4,508
"1239",2020-11-11,"08:00","Assam",202471,952,209388,271,5,629
"1240",2020-11-12,"08:00","Assam",203308,954,209633,245,2,837
"1241",2020-11-13,"08:00","Assam",204079,957,209835,202,3,771
"1242",2020-11-14,"08:00","Assam",204721,958,210068,233,1,642
"1243",2020-11-15,"08:00","Assam",205250,961,210175,107,3,529
"1244",2020-11-16,"08:00","Assam",205639,963,210268,93,2,389
"1245",2020-11-17,"08:00","Assam",206044,964,210454,186,1,405
"1246",2020-11-18,"08:00","Assam",206401,966,210696,242,2,357
"1247",2020-11-19,"08:00","Assam",206611,969,210865,169,3,210
"1248",2020-11-20,"08:00","Assam",206878,969,211040,175,0,267
"1249",2020-11-21,"08:00","Assam",207029,971,211204,164,2,151
"1250",2020-11-22,"08:00","Assam",207222,973,211427,223,2,193
"1251",2020-11-23,"08:00","Assam",207397,974,211513,86,1,175
"1252",2020-11-24,"08:00","Assam",207528,975,211682,169,1,131
"1253",2020-11-25,"08:00","Assam",207649,976,211839,157,1,121
"1254",2020-11-26,"08:00","Assam",207766,978,212021,182,2,117
"1255",2020-11-27,"08:00","Assam",207908,978,212171,150,0,142
"1256",2020-11-28,"08:00","Assam",208068,980,212320,149,2,160
"1257",2020-11-29,"08:00","Assam",208190,980,212483,163,0,122
"1258",2020-11-30,"08:00","Assam",208286,981,212617,134,1,96
"1259",2020-12-01,"08:00","Assam",208396,981,212776,159,0,110
"1260",2020-12-02,"08:00","Assam",208531,981,212998,222,0,135
"1261",2020-12-03,"08:00","Assam",208669,983,213171,173,2,138
"1262",2020-12-04,"08:00","Assam",208846,985,213336,165,2,177
"1263",2020-12-05,"08:00","Assam",208967,987,213505,169,2,121
"1264",2020-12-06,"08:00","Assam",209130,989,213662,157,2,163
"1265",2020-12-07,"08:00","Assam",209214,993,213759,97,4,84
"1266",2020-12-08,"08:00","Assam",209345,995,213925,166,2,131
"1267",2020-12-09,"08:00","Assam",209447,997,214019,94,2,102
"1268",2020-12-10,"08:00","Assam",209625,998,214165,146,1,178
"1269",2020-12-11,"08:00","Assam",209790,999,214305,140,1,165
"1270",2020-12-12,"08:00","Assam",209939,1000,214432,127,1,149
"1271",2020-12-13,"08:00","Assam",210057,1000,214584,152,0,118
"1272",2020-12-14,"08:00","Assam",210174,1002,214657,73,2,117
"1273",2020-12-15,"08:00","Assam",210299,1003,214803,146,1,125
"1274",2020-12-16,"08:00","Assam",210401,1004,214945,142,1,102
"1275",2020-12-17,"08:00","Assam",210491,1007,215042,97,3,90
"1276",2020-12-18,"08:00","Assam",210615,1010,215148,106,3,124
"1277",2020-12-19,"08:00","Assam",210700,1011,215250,102,1,85
"1278",2020-12-20,"08:00","Assam",210808,1012,215346,96,1,108
"1279",2020-12-21,"08:00","Assam",210872,1017,215409,63,5,64
"1280",2020-12-22,"08:00","Assam",210965,1020,215510,101,3,93
"1281",2020-12-23,"08:00","Assam",211078,1024,215585,75,4,113
"1282",2020-12-24,"08:00","Assam",211181,1029,215680,95,5,103
"1283",2020-12-25,"08:00","Assam",211286,1033,215775,95,4,105
"1284",2020-12-26,"08:00","Assam",211381,1033,215836,61,0,95
"1285",2020-12-27,"08:00","Assam",211486,1035,215910,74,2,105
"1286",2020-12-28,"08:00","Assam",211546,1037,215939,29,2,60
"1287",2020-12-29,"08:00","Assam",211636,1038,215997,58,1,90
"1288",2020-12-30,"08:00","Assam",211723,1040,216063,66,2,87
"1289",2020-12-31,"08:00","Assam",211838,1043,216139,76,3,115
"1290",2021-01-01,"08:00","Assam",211910,1045,216211,72,2,72
"1291",2021-01-02,"08:00","Assam",211992,1049,216251,40,4,82
"1292",2021-01-03,"08:00","Assam",212072,1051,216289,38,2,80
"1293",2021-01-04,"08:00","Assam",212132,1052,216304,15,1,60
"1294",2021-01-05,"08:00","Assam",212199,1054,216340,36,2,67
"1295",2021-01-06,"08:00","Assam",212249,1057,216381,41,3,50
"1296",2021-01-07,"08:00","Assam",212328,1057,216424,43,0,79
"1297",2021-01-08,"08:00","Assam",212376,1059,216481,57,2,48
"1298",2021-01-09,"08:00","Assam",212430,1059,216531,50,0,54
"1299",2021-01-10,"08:00","Assam",212486,1060,216565,34,1,56
"1300",2021-01-11,"08:00","Assam",212515,1061,216590,25,1,29
"1301",2021-01-12,"08:00","Assam",212579,1064,216635,45,3,64
"1302",2021-01-13,"08:00","Assam",212632,1064,216690,55,0,53
"1303",2021-01-14,"08:00","Assam",212675,1065,216743,53,1,43
"1304",2021-01-15,"08:00","Assam",212706,1065,216762,19,0,31
"1305",2021-01-16,"08:00","Assam",212748,1066,216777,15,1,42
"1306",2021-01-17,"08:00","Assam",212809,1070,216809,32,4,61
"1307",2021-01-18,"08:00","Assam",212839,1073,216831,22,3,30
"1308",2021-01-19,"08:00","Assam",212978,1075,216864,33,2,139
"1309",2021-01-20,"08:00","Assam",213084,1075,216887,23,0,106
"1310",2021-01-21,"08:00","Assam",213179,1077,216919,32,2,95
"1311",2021-01-22,"08:00","Assam",213295,1077,216940,21,0,116
"1312",2021-01-23,"08:00","Assam",213398,1077,216957,17,0,103
"1313",2021-01-24,"08:00","Assam",213492,1077,216976,19,0,94
"1314",2021-01-25,"08:00","Assam",213591,1078,216992,16,1,99
"1315",2021-01-26,"08:00","Assam",213674,1078,217017,25,0,83
"1316",2021-01-27,"08:00","Assam",213763,1079,217025,8,1,89
"1317",2021-01-28,"08:00","Assam",213857,1081,217042,17,2,94
"1318",2021-01-29,"08:00","Assam",213952,1081,217071,29,0,95
"1319",2021-01-30,"08:00","Assam",214054,1081,217091,20,0,102
"1320",2021-01-31,"08:00","Assam",214124,1082,217120,29,1,70
"1321",2021-02-01,"08:00","Assam",214178,1082,217141,21,0,54
"1322",2021-02-02,"08:00","Assam",214248,1083,217154,13,1,70
"1323",2021-02-03,"08:00","Assam",214285,1083,217161,7,0,37
"1324",2021-02-04,"08:00","Assam",214344,1083,217175,14,0,59
"1325",2021-02-05,"08:00","Assam",214374,1084,217186,11,1,30
"1326",2021-02-06,"08:00","Assam",214403,1084,217193,7,0,29
"1327",2021-02-07,"08:00","Assam",214423,1084,217202,9,0,20
"1328",2021-02-08,"08:00","Assam",214447,1084,217210,8,0,24
"1329",2021-02-09,"08:00","Assam",214473,1085,217229,19,1,26
"1330",2021-02-10,"08:00","Assam",214490,1086,217256,27,1,17
"1331",2021-02-11,"08:00","Assam",214507,1086,217267,11,0,17
"1332",2021-02-12,"08:00","Assam",214530,1086,217277,10,0,23
"1333",2021-02-13,"08:00","Assam",214542,1086,217285,8,0,12
"1334",2021-02-14,"08:00","Assam",214570,1087,217288,3,1,28
"1335",2021-02-15,"08:00","Assam",214585,1087,217293,5,0,15
"1336",2021-02-16,"08:00","Assam",214601,1089,217304,11,2,16
"1337",2021-02-17,"08:00","Assam",214615,1089,217309,5,0,14
"1338",2021-02-18,"08:00","Assam",214628,1090,217330,21,1,13
"1339",2021-02-19,"08:00","Assam",214639,1091,217344,14,1,11
"1340",2021-02-20,"08:00","Assam",214658,1091,217367,23,0,19
